time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-04-23,114,4.414,196.766,309.546,1.419,92.792,1.13,3.597,0.7656466,-9999,-9999,389.076,4.433,15.884,19.247,0.164347,89.4073,37.2937,7.3265,2.503,-9999,0.70565584,-9999,328.11554,0.004673767,290636.24
2012-04-24,115,4.332,102.373,335.27,0.489,92.297,6.25,2.288,-9999,-9999,-9999,398.63,4.699,15.919,19.21,0.224528,96.2844,-9.31055,6.188,2.808,-9999,1.10705,-9999,107.65778,0.0052969541,292111.8
2012-04-25,116,5.531,128.343,324.796,0.85,92.717,5.35,4.092,0.81768585,-9999,-9999,395.256,5.001,16.305,19.544,0.929466,106.656,-2.53297,7.5735,2.71,-9999,1.0243267,-9999,176.70441,0.0055191355,293872.24
2012-04-26,117,6.651,124.432,328.849,1.411,93.234,5.655,4.848,0.99173754,-9999,-9999,393.152,5.786,17.158,20.362,1.85538,130.483,-17.2217,8.217,4.9375,-9999,1.1520528,-9999,280.78449,0.0056004756,295201.19
2012-04-27,118,8.459,167.555,338.472,1.919,94.173,5.855,2.695,0.57863806,-9999,-9999,390.848,6.586,16.537,19.994,3.3424,82.9759,38.0668,11.049,6.269,-9999,0.68550933,-9999,347.52501,0.0060608644,298169.21
2012-04-28,119,15.734,242.201,345.084,7.201,93.917,1.26,2.709,0.55254518,-9999,-9999,393.226,8.965,17.285,20.431,8.04466,143.755,-8.48844,22.518,9.7795,-9999,1.0627534,-9999,977.13641,0.0070916046,308057.43
2012-04-29,120,15.048,156.904,337.397,7.053,93.509,0.03,2.956,0.54188619,-9999,-9999,391.603,10.011,16.523,19.978,5.74116,76.3826,20.7448,18.6025,10.47,-9999,0.7864166,-9999,1001.3072,0.0067057446,306403.35
2012-04-30,121,13.8,190.515,321.823,7.093,94.215,0,2.387,0.46338783,-9999,-9999,384.617,9.223,16.057,19.613,3.59921,55.7739,17.2625,17.3485,8.881,-9999,0.76364525,-9999,1109.6382,0.0057469843,302752.21
2012-05-01,122,13.063,217.825,338.367,4.477,94.34,0.52,2.127,0.46620881,-9999,-9999,387.747,10.259,15.674,19.267,5.01511,79.5482,84.9771,17.2595,10.6395,-9999,0.48350132,-9999,662.39907,0.0069861261,305109.38
2012-05-02,123,11.022,67.354,353.058,1.09,94.189,2.505,2.34,0.41743709,-9999,-9999,401.456,9.755,15.797,19.291,2.70328,28.9119,-1.32312,13.9525,8.2925,-9999,1.0479586,-9999,162.18168,0.0079943152,305578.65
2012-05-03,124,8.36,96.114,327.381,1.301,93.851,0.005,2.746,0.46317952,-9999,-9999,390.154,8.713,16.315,19.675,0.634375,66.559,-2.9858,10.2855,7.03,-9999,1.0469663,-9999,230.54205,0.0064450216,299030.1
2012-05-04,125,11.284,203.149,331.212,3.419,93.413,8.385,2.36,0.51057224,-9999,-9999,385.012,8.917,16.84,20.286,2.85825,80.4461,46.1163,16.333,7.328,-9999,0.63562401,-9999,547.52271,0.0066511339,302484
2012-05-05,126,6.78,53.089,343.55,0.237,93.209,6.225,1.269,-9999,-9999,-9999,422.226,8.184,17.454,20.373,-0.780831,40.3689,5.15676,8.273,5.2865,-9999,0.8867285,-9999,44.193908,0.006449688,297453.87
2012-05-06,127,5.475,55.084,340.819,0.162,93.626,5.005,1.568,-9999,-9999,-9999,435.11,6.95,19.065,21.799,-1.74001,52.1607,6.32586,6.6745,4.4985,-9999,0.89184079,-9999,32.624359,0.0059021265,294773.44
2012-05-07,128,6.487,143.785,321.895,1.595,94.437,0.14,1.101,0.22688003,-9999,-9999,388.725,7.783,17.855,21.221,-1.22931,77.9828,6.78508,10.9335,3.417,-9999,0.91995695,-9999,323.95927,0.0053341676,294370.6
2012-05-08,129,11.477,238.18,320.99,4.331,93.981,0.005,3.701,0.65335409,-9999,-9999,384.345,7.899,18.228,21.824,3.19934,83.4861,55.4144,16.424,6.0875,-9999,0.60104967,-9999,711.82347,0.0061171998,301343.13
2012-05-09,130,12.852,144.768,351.644,1.502,94.096,11.22,3.235,-9999,-9999,-9999,397.031,10.016,18.115,21.63,5.69321,133.48,-14.3957,15.3805,10.881,-9999,1.1208866,-9999,202.6955,0.0088523725,309562.94
2012-05-10,131,17.769,188.695,360.259,5.851,94.523,0.13,4.172,0.78310784,-9999,-9999,383.037,11.512,18.887,22.26,8.1475,129.219,-37.7532,23.1135,12.235,-9999,1.2,-9999,659.55546,0.0095819039,316328.35
2012-05-11,132,14.205,113.106,352.482,3.154,94.877,2.31,2.871,0.600101,-9999,-9999,395.821,12.269,18.11,21.765,5.21534,129.075,-7.26051,20.114,7.914,-9999,1.059603,-9999,412.77012,0.0085892377,310264.87
2012-05-12,133,5.946,152.989,307.299,2.125,95.768,0.025,2.34,0.51754228,-9999,-9999,381.744,9.051,17.837,21.53,-2.63211,62.547,55.0414,8.52,3.414,-9999,0.53191471,-9999,461.24599,0.0046820299,292196.55
2012-05-13,134,4.914,295.448,271.55,2.878,95.524,0.005,1.672,0.34857686,-9999,-9999,387.517,7.202,17.486,21.25,-3.56926,40.9306,91.5352,9.6485,-0.188,-9999,0.30898994,-9999,706.79572,0.0037796676,288903.49
2012-05-14,135,9.457,329.537,286.672,5.918,94.444,0,2.543,0.49299494,-9999,-9999,379.071,7.419,17.092,20.839,-0.286034,79.4016,128.896,15.248,3.639,-9999,0.38119306,-9999,1238.5625,0.0039045686,293781.46
2012-05-15,136,4.725,175.116,319.485,1.415,93.733,6.055,2.444,0.62790144,-9999,-9999,389.191,7.334,16.856,20.664,-1.83681,76.7715,48.4725,7.8435,2.6905,-9999,0.61297547,-9999,320.27488,0.0047522026,291144.88
2012-05-16,137,4.148,178.817,303.082,1.754,94.718,4.42,2.912,0.57407138,-9999,-9999,396.123,6.076,17.354,20.84,-2.84527,105.224,36.7767,7.2335,2.0925,-9999,0.74101043,-9999,421.97777,0.0042552134,289322.52
2012-05-17,138,7.496,321.549,286.595,4.897,94.558,0,2.49,0.42615633,-9999,-9999,380.68,6.012,17.54,20.995,-0.993535,50.6128,100.694,12.181,1.4745,-9999,0.33450446,-9999,1129.0923,0.003601526,291053.04
2012-05-18,139,9.296,155.28,338.402,2.544,93.638,1.255,3.688,0.69024598,-9999,-9999,392.38,7.754,17.249,20.848,2.3079,36.2971,32.5068,11.736,5.888,-9999,0.52754422,-9999,448.51224,0.006107971,299128.16
2012-05-19,140,13.173,192.264,339.098,4.133,93.846,0.015,2.348,0.42133179,-9999,-9999,377.792,9.355,16.991,20.63,4.8981,52.1526,29.926,17.312,8.4795,-9999,0.63539826,-9999,598.95727,0.0073255222,306068.42
2012-05-20,141,14.109,164.099,355.051,3.775,93.488,19.525,1.608,0.28788827,-9999,-9999,391.572,10.831,16.785,20.321,5.23753,58.2208,19.2889,18.9075,10.665,-9999,0.75114212,-9999,507.47381,0.0082326023,309276.8
2012-05-21,142,15.156,168.518,354.395,2.747,93.068,0.145,2.06,0.44156888,-9999,-9999,398.584,11.21,16.547,20.034,3.77672,52.9031,8.45315,18.8,10.8715,-9999,0.86222838,-9999,334.44834,0.0097247882,314059.5
2012-05-22,143,16.593,288.384,349.949,3.775,93.814,0.01,1.768,0.43276397,-9999,-9999,383.89,12.155,16.045,19.569,4.99649,46.3059,55.3454,22.4665,12.3835,-9999,0.45553672,-9999,432.85454,0.010068976,316364.15
2012-05-23,144,18.923,275.853,347.175,6.366,94.84,0,1.689,0.38186963,-9999,-9999,374.87,13.521,16.348,19.877,7.59392,50.1993,59.4437,23.5235,14.22,-9999,0.45784318,-9999,674.67777,0.01022123,319086.44
2012-05-24,145,19.409,307.658,342.976,8.144,95.23,1.725,1.891,0.4005776,-9999,-9999,384.814,14.134,15.977,19.508,6.85516,45.7561,72.8128,24.684,13.914,-9999,0.38590305,-9999,876.91757,0.009448425,317642.86
2012-05-25,146,16.361,359.818,305.299,10.202,95.102,0.03,3.324,0.63891842,-9999,-9999,377.615,13.122,15.607,19.127,2.64599,67.5934,100.234,20.58,11.555,-9999,0.40275545,-9999,1489.3391,0.0055061534,304723.94
2012-05-26,147,16.299,363.943,303.578,11.067,94.831,0.01,3.382,0.58173591,-9999,-9999,375,12.213,15.217,18.728,2.13472,55.3018,99.0077,21.009,10.0205,-9999,0.35838234,-9999,1691.9592,0.0049025874,303152.71
2012-05-27,148,16.822,288.874,319.621,9.766,94.663,0,2.099,0.38818494,-9999,-9999,372.874,12.362,14.826,18.348,2.87787,40.4982,69.6848,20.486,12.8235,-9999,0.36755398,-9999,1346.6255,0.0061864048,306887.87
2012-05-28,149,18.257,348.39,320.924,10.908,94.381,0,2.549,0.58061738,-9999,-9999,378.931,12.799,14.465,17.95,3.8832,102.943,150.048,22.3385,13.0995,-9999,0.4069038,-9999,1399.9785,0.0066525196,309495.33
2012-05-29,150,15.614,300.112,327.766,6.762,94.369,15.755,2.421,0.58420632,-9999,-9999,380.025,12.645,14.106,17.553,2.89413,76.8648,133.256,21.3505,10.62,-9999,0.36581243,-9999,910.72194,0.0072584281,308353.89
2012-05-30,151,14.834,264.448,342.927,3.863,94.548,0.09,1.862,0.42151497,-9999,-9999,383.443,12.794,14.006,17.422,2.95421,144.176,55.6003,18.947,11.5975,-9999,0.72168721,-9999,496.79499,0.0085944311,310910
2012-05-31,152,13.576,153.986,350.888,2.86,94.477,3.135,2.724,0.62526049,-9999,-9999,384.048,12.532,14.003,17.528,2.24779,84.319,34.1005,16.9385,10.6535,-9999,0.71203645,-9999,385.8294,0.0083903488,309135.5
2012-06-01,153,11.348,198.149,349.927,1.985,94.478,1.175,0.943,0.15215576,-9999,-9999,389.519,11.891,13.927,17.476,0.993834,66.0033,27.3614,13.465,9.335,-9999,0.70694063,-9999,299.08121,0.0075657948,304834.98
2012-06-02,154,10.815,199.495,324.701,3.458,94.278,0.01,0.567,0.12735247,-9999,-9999,406.291,11.359,13.856,17.372,0.395139,65.4178,24.9108,14.9285,8.06,-9999,0.72422024,-9999,572.7783,0.0062913842,301113.29
2012-06-03,155,10.766,62.43,356.705,1.252,93.541,7.81,0.545,0.14760038,-9999,-9999,411.176,10.96,13.768,17.278,0.28532,50.9623,5.31144,14.36,8.209,-9999,0.90561423,-9999,190.36549,0.0077923601,304816.48
2012-06-04,156,8.983,168.904,348.683,1.075,93.771,12.22,0.576,0.21914112,-9999,-9999,401.784,10.585,14.226,17.377,-0.429374,64.766,14.2364,12.5335,4.711,-9999,0.81979788,-9999,181.36073,0.0069180214,300838.72
2012-06-05,157,7.822,283.594,313.729,3.138,94.346,0.08,0.408,0.18446651,-9999,-9999,389.952,9.152,15.79,18.112,-1.79822,69.7106,43.9605,12.0225,4.015,-9999,0.61326582,-9999,631.67927,0.004929703,294701.12
2012-06-06,158,10.345,126.644,356.141,1.602,93.514,9.02,0.452,0.2526158,3.1492481,376.16188,407.156,9.698,16.012,18.599,0.637278,85.1172,18.1915,13.3185,7.2315,103.47387,0.82391125,0.97573643,253.43455,0.0073197474,303211.84
2012-06-07,159,13.984,182.005,369.254,3.012,93.252,1.015,0.472,0.20535138,3.3107335,385.75375,408.207,11.336,16.107,18.916,4.33525,81.9822,9.28187,18.029,10.2265,162.19452,0.89829656,0.98213463,397.92442,0.0086801733,310270.1
2012-06-08,160,11.674,257.779,350.393,2.829,93.511,4.07,0.753,0.32968773,5.1635831,374.35871,387.875,11.497,15.71,18.672,1.61301,101.177,23.7788,14.523,8.506,228.64971,0.80970231,0.98036232,431.02265,0.0072743598,304434.02
2012-06-09,161,9.211,215.498,337.96,3.236,94.043,0.085,0.54,0.2656817,4.0934294,361.7325,389.21,10.231,15.381,18.415,-0.689264,91.3646,22.3425,12.2685,6.769,187.63207,0.80350831,0.98135888,593.1104,0.0055761257,297713.12
2012-06-10,162,11.059,185.194,352.595,4.35,93.803,0.055,0.391,0.16364126,3.8189517,373.54946,391.894,10.167,15.06,18.122,0.809437,68.6756,25.0557,15.316,6.311,160.42059,0.73268588,0.97979529,737.30397,0.0058690119,300302.57
2012-06-11,163,10.762,123.121,362.936,1.729,93.105,9.18,0.39,0.17035579,2.3064912,368.06579,410.337,10.82,14.897,17.957,1.52517,61.3253,10.0796,12.62,9.6255,115.68472,0.85883882,0.98161096,267.73575,0.0075050638,304094.22
2012-06-12,164,11.615,187.026,362.07,2.275,93.245,10.075,0.485,0.14548437,3.3451688,373.48215,395.101,11.015,15.058,17.978,2.00719,74.5846,27.3484,15.4385,9.046,172.26869,0.7317022,0.98242818,340.67651,0.0076321788,305269.27
2012-06-13,165,8.707,56.457,350.743,0.483,94.102,7.725,0.415,0.12438038,1.0900348,354.36677,402.926,10.205,16.94,19.254,-0.993479,41.2965,13.6166,10.3385,7.9605,51.743194,0.75203367,0.98105837,80.89115,0.0071470737,301133.97
2012-06-14,166,9.892,151.572,353.591,1.86,94.518,0.215,0.509,0.11051965,2.4460883,365.25488,413.182,9.919,17.987,20.277,0.448,60.0278,29.1064,12.9765,7.5155,137.46204,0.67345418,0.98411818,306.03474,0.0068216373,301511.3
2012-06-15,167,12.558,91,369.594,2.329,94.227,4.755,0.383,0.17585162,1.6307099,377.54175,403.475,10.768,17.555,20.043,2.45881,78.5086,12.3606,14.809,10.3485,81.42154,0.86397371,0.98239558,329.11395,0.0080997797,307385.99
2012-06-16,168,11.847,86.771,364.306,1.013,94.267,6.32,0.434,0.23673958,1.70327,373.4906,406.452,11.504,17.603,20.087,2.67712,64.3526,-1.16724,12.904,10.0805,75.883126,1.0184733,0.98074841,142.96554,0.0085304934,307748.22
2012-06-17,169,13.191,334.529,348.167,4.881,94.74,0.05,0.426,0.20989275,5.9051015,384.29975,387.021,11.352,17.704,20.255,2.27374,117.459,38.2364,17.694,9.3235,292.49115,0.75441535,0.9826542,727.26057,0.0067725966,304704.2
2012-06-18,170,14.166,175.334,357.071,3.637,94.373,0.805,0.643,0.22162838,7.2356937,388.31567,393.851,12.174,17.031,19.772,3.69362,95.689,27.6694,16.9995,11.113,136.85364,0.7756991,0.9603675,484.84207,0.0082865232,309468.89
2012-06-19,171,12.661,131.774,351.038,1.646,94.661,0.68,0.717,0.1382035,8.1285739,378.60406,397.1,11.969,16.531,19.404,2.07957,43.5063,13.5546,15.0165,9.9235,96.079364,0.7624538,0.94189832,225.80074,0.0085812229,308693.11
2012-06-20,172,14.13,89.267,377.715,0.925,94.242,10.25,1.044,-9999,6.6786701,383.32675,404.409,12.483,18.165,20.405,3.4113,71.6195,16.1373,16.946,12.0565,76.97658,0.8161134,0.93039113,113.62672,0.010082962,313923.8
2012-06-21,173,15.349,212.544,369.532,2.639,93.925,14.58,0.405,0.1615691,13.135132,392.45752,410.795,13.282,18.894,21.234,4.78559,60.127,15.9072,19.92,12.2775,176.48335,0.79078888,0.94179731,316.50281,0.0098518529,314571.13
2012-06-22,174,11.775,270.951,322.9,3.312,94.479,0.075,3.531,0.81887436,16.712405,373.31469,381.269,12.389,19.14,21.596,0.71707,154.191,36.5788,15.198,8.582,203.82391,0.80825686,0.94190292,510.86027,0.0069397511,303699
2012-06-23,175,12.482,284.021,328.208,4.445,94.961,0,2.397,0.56107181,16.768419,378.20271,379.121,11.842,18.115,20.891,1.1526,105.607,83.4217,16.8435,8.87,217.25787,0.55868236,0.94425196,683.88462,0.0065907124,303536.94
2012-06-24,176,10.848,128.344,338.76,1.889,94.277,10.45,3.974,0.73676054,8.4658576,368.31433,392.752,11.54,17.903,20.56,0.0754921,59.0649,4.23465,13.93,9.1665,90.323809,0.93310142,0.93811954,292.72041,0.0073541556,303803.38
2012-06-25,177,10.688,129.33,346.5,1.441,94.436,1.79,2.5,0.62108966,7.3425416,365.85194,383.854,11.152,19.015,21.452,0.184834,100.874,-8.94295,12.8775,8.872,102.63552,1.0972789,0.9462764,221.73072,0.0075480536,304127.32
2012-06-26,178,13.802,296.014,321.76,5.314,94.862,0.01,1.658,0.34730215,17.085488,382.6286,373.268,11.36,18.435,21.163,1.82067,108.461,67.2477,19.021,7.795,218.05991,0.61727735,0.94543112,771.42995,0.0068844202,305597.81
2012-06-27,179,15.894,134.542,372.03,2.385,94.683,0.52,2.431,0.53901478,7.9054264,395.1166,381.376,12.903,17.735,20.613,4.86404,63.6895,13.5272,19.401,12.359,103.54997,0.8248151,0.94450285,274.73092,0.010353304,316372.48
2012-06-28,180,20.572,306.386,371.52,7.877,94.041,0.93,3.296,0.55515329,19.090747,421.914,378.244,13.156,17.705,20.569,4.2733,91.7597,58.9133,26.2165,15.7375,236.90125,0.60899896,0.94134528,778.5141,0.010874815,322377.65
2012-06-29,181,17.309,115.385,374.171,2.618,94.005,17.87,2.617,0.42287932,6.9268195,399.91171,385.847,13.291,17.699,20.579,4.93005,92.9653,-21.9356,21.9165,11.9835,82.717472,1.2,0.94336754,278.67742,0.011411633,320440.38
2012-06-30,182,16.026,261.04,346.126,3.974,94.295,0.2,2.612,0.47538634,15.30308,394.95565,368.966,12.502,17.933,20.727,3.93,104.442,39.0863,19.95,11.55,196.90727,0.72767531,0.94462289,475.00315,0.0094374221,314215.44
2012-07-01,183,13.438,231.588,330.46,3.779,94.61,0.205,2.235,0.54798193,14.255595,380.949,378.196,11.684,18.344,20.992,2.02903,103.255,55.4148,17.183,9.3665,166.84341,0.65075396,0.94201356,531.04675,0.0076760812,307211.14
2012-07-02,184,12.762,198.772,326.807,3.801,94.845,0.005,1.749,0.26171839,11.795585,378.50731,366.662,11.692,18.417,21.105,1.81917,49.9464,26.8667,17.05,7.683,135.2761,0.65023284,0.94398195,559.26136,0.0072020242,305346.62
2012-07-03,185,16.31,256.827,352.787,5.943,94.729,0.03,1.915,0.3615872,14.766472,396.91902,366.291,12.833,17.826,20.672,4.79499,102.126,66.3228,20.9835,10.2335,197.92851,0.60627324,0.94563024,740.96836,0.0083080218,311677.35
2012-07-04,186,18.976,248.268,361.116,7.639,94.371,0.05,2.047,0.29998252,15.432963,411.80823,369.103,13.511,17.427,20.308,5.69214,65.2677,51.6535,22.4,15.333,182.14281,0.55821955,0.94147552,835.40075,0.0094715538,317265.51
2012-07-05,187,18.625,169.329,372.191,4.985,94.058,9.445,1.783,0.26092997,10.173779,409.35744,376.372,13.616,17.777,20.672,5.54359,68.0312,29.1861,23.3,14.75,121.98878,0.69978491,0.94332244,519.55274,0.010961475,320637.56
2012-07-06,188,15.646,221.844,362.49,3.458,94.055,0.585,2.922,0.49129782,12.558982,392.20806,379.686,12.805,16.232,19.094,2.70029,112.579,23.3752,19.5165,12.4665,179.56696,0.82806563,0.94642141,416.99201,0.0095144202,314026.03
2012-07-07,189,15.978,298.37,337.556,5.537,94.2,0.25,2.705,0.48382148,17.747374,395.47879,375.822,12.811,15.975,18.873,3.36721,103.712,83.0417,19.5835,12.1,222.69983,0.55534107,0.94385828,696.87538,0.0083665493,311490.01
2012-07-08,190,14.04,138.112,365.228,2.011,93.799,11.675,3.459,0.73614157,8.5606177,383.316,384.15,12.591,13.832,16.749,1.11028,127.317,-27.4399,15.9335,12.3835,111.46338,1.2,0.94163452,256.49335,0.0093392799,311974.15
2012-07-09,191,14.233,226.485,341.506,3.648,94.248,0.445,2.667,0.79058215,13.430926,385.474,375.363,12.369,15.044,17.928,1.37881,103.91,60.916,17.8,11.117,169.08607,0.63042238,0.9440182,484.37392,0.0083370641,309662.58
2012-07-10,192,14.535,214.637,351.508,3.304,94.255,8.045,2.531,0.5576647,13.894342,388.04873,374.724,12.351,15.886,18.754,1.83489,105.501,68.4481,18.767,11.117,164.20193,0.60650501,0.93920159,425.45177,0.0087791749,311071.36
2012-07-11,193,11.393,186.551,341.16,2.25,94.105,5.27,3.134,0.75288387,11.751315,371.2869,378.66,12.801,12.776,15.714,-0.327411,162.003,12.1212,14.1585,8.37,144.67279,0.93038762,0.94074041,341.43293,0.0074458906,304580.44
2012-07-12,194,10.89,253.95,336.019,2.632,94.144,3.64,3.332,0.89319587,15.329858,369.60642,375.891,11.882,12.544,15.542,-0.792222,157.377,55.283,14.2705,8.593,205.03273,0.74004044,0.94307091,418.90422,0.0068936406,302694.3
2012-07-13,195,11.81,129.406,366.206,1.057,93.426,14.705,3.43,-9999,7.2543713,372.06979,384.436,12.195,12.509,15.512,0.667347,150.909,-8.25294,14.868,10.036,116.28784,1.057852,0.94691679,149.73265,0.0085553193,307773.1
2012-07-14,196,11.055,146.748,353.286,0.971,93.375,12.4,2.866,-9999,8.4594841,367.32148,383.594,11.894,15.806,18.248,-0.281042,124.567,-14.0609,13.1145,10.166,124.25304,1.1272409,0.94549564,143.57145,0.0081637897,306035.5
2012-07-15,197,10.59,126.899,358.027,0.989,94.174,5.925,2.449,0.59246783,7.221165,365.41119,383.557,11.669,17.821,20.469,-0.226597,127.264,1.67531,12.085,8.926,112.29365,0.98700699,0.94615899,150.5413,0.0078147436,304695.56
2012-07-16,198,10.448,189.844,349.159,1.704,94.971,2.87,3.178,0.83347519,11.450104,365.75842,372.862,11.344,18.183,20.906,-0.330257,132.859,21.7933,13.5155,7.2585,161.79448,0.85908195,0.94311754,268.89533,0.0071968058,303008
2012-07-17,199,12.66,96.449,366.441,0.995,94.939,4.95,3.302,-9999,5.1450801,375.82619,372.043,11.993,19.53,21.872,1.72339,94.7757,-2.07795,14.266,11.606,81.918732,1.0224164,0.9493565,133.64492,0.0089863958,309705.04
2012-07-18,200,15.931,249.038,356.502,4.374,94.383,0.225,3.172,0.8339918,14.710559,393.91592,361.899,13.051,19.795,22.603,4.16001,181.946,-4.25461,20.469,12.0615,196.91352,1.0239438,0.94422506,532.36251,0.0090885787,313247.85
2012-07-19,201,12.832,194.785,352.321,2.968,93.856,1.805,3.313,0.94848225,11.999885,380.39365,369.178,13.02,18.633,21.715,1.44473,149.104,60.9688,15.1945,11.1375,154.71247,0.70977299,0.94196924,421.53611,0.0078806828,307113.62
2012-07-20,202,11.362,163.867,349.449,2.113,94.292,1.81,1.805,0.43589541,8.912735,372.02963,374.735,12.36,17.86,21.047,0.395639,83.0215,40.8249,14.4365,8.73,132.37364,0.67035861,0.94841562,319.61715,0.0075038684,304694.23
2012-07-21,203,10.688,172.586,336.622,2.441,94.876,0.12,1.553,0.34326038,10.483543,367.95215,371.33,12.03,17.297,20.506,-0.1505,53.3712,33.9182,13.2855,7.994,130.77231,0.61142819,0.94273464,390.63696,0.0068515606,302386.09
2012-07-22,204,12.466,315.956,306.515,5.078,95.412,0.015,1.523,0.27998901,18.518531,376.3444,366.326,11.413,16.643,19.906,-0.466438,63.3514,57.8897,17.675,7.3265,227.60807,0.52252413,0.94463396,803.31606,0.0061336064,302378.1
2012-07-23,205,16.262,368.42,312.83,9.492,95.3,0.03,2.678,0.39468287,22.866155,396.49992,364.833,12.217,15.89,19.138,2.15056,77.8897,82.2453,21.2225,10.6725,261.88393,0.48640022,0.94156155,1354.5087,0.0058844214,305570.11
2012-07-24,206,19.415,322.362,329.945,10.581,94.694,0.025,2.039,0.39102495,20.179681,412.79408,364.015,13.579,15.187,18.456,4.3876,63.6418,65.701,23.97,14.786,219.33324,0.49203976,0.94108839,1225.6689,0.0078900877,313753.04
2012-07-25,207,21.965,302.126,357.589,11.42,94.464,0.03,1.151,0.26121056,16.455855,425.63269,367.372,15.094,14.538,17.714,6.20824,72.0273,55.1016,25.935,17.94,217.62646,0.56656905,0.94834654,1122.4841,0.0099043502,321351.45
2012-07-26,208,21.683,273.497,365.627,9.597,94.58,0.015,1.522,0.33635949,15.384356,426.6271,383.48,15.964,13.938,17.03,5.94083,52.5731,36.8855,25.3895,16.9105,197.11254,0.58768078,0.94674507,918.52421,0.010806039,323322.26
2012-07-27,209,20.684,249.105,368.542,7.756,94.109,41.715,2.436,0.40769585,15.577905,421.92723,373.505,16.575,13.507,16.499,5.47583,102.656,44.4408,27.739,14.9615,180.14187,0.69788058,0.94114503,758.62444,0.011060346,322954.04
2012-07-28,210,16.211,118.669,385.085,1.513,93.756,12.08,1.736,-9999,6.6496291,395.69971,394.054,15.714,14.222,17.145,2.59846,82.6995,-0.48009,19.372,14.436,101.40466,1.0058391,0.94693822,167.12714,0.011290615,319034.34
2012-07-29,211,12.785,287.754,332.351,3.846,94.124,0.165,2.533,0.63779313,17.81752,378.29504,375.866,14.241,15.334,17.844,-0.484737,185.079,38.9673,15.6455,9.9815,223.99244,0.82607479,0.94169116,565.97718,0.0072422489,305470.3
2012-07-30,212,11.6,253.5,339.068,3.751,94.447,3.895,2.454,0.61137506,16.76037,372.22867,374.271,12.933,15.215,17.788,-1.1369,158.481,46.7295,15.465,9.2575,203.57896,0.77228504,0.93798436,596.0914,0.0065452206,302536.8
2012-07-31,213,13.188,195.189,338.825,4.131,94.575,0.015,2.287,0.41655741,12.208739,380.98848,367.07,12.802,14.927,17.616,0.441715,83.188,38.27,17.2115,9.1875,140.81678,0.68491166,0.94113369,598.01423,0.0072799764,305969.63
2012-08-01,214,19.458,336.15,343.454,9.789,94.247,0.035,2.724,0.45454368,21.27252,414.42735,367.07,14.321,14.316,17.103,3.80553,85.69,65.8097,25.519,12.541,243.90413,0.56561168,0.94048355,1102.3333,0.0084958673,315310.71
2012-08-02,215,16.542,179.622,355.765,4.183,94.233,1.33,2.624,0.53469777,10.812651,399.6956,371.367,15.284,13.968,16.728,3.39496,75.7522,46.1281,20.05,12.7895,124.87874,0.62152948,0.9432212,486.7746,0.0097105571,315416.85
2012-08-03,216,15.5,254.385,331.423,5.19,94.432,0.45,2.604,0.48209909,15.734428,392.74594,371.678,14.171,13.593,16.351,1.1987,141.326,44.8474,19.505,12.1565,177.32763,0.75910952,0.9417501,667.02395,0.0082129306,310625.58
2012-08-04,217,16.604,266.055,342.543,6.408,94.223,0.215,2.521,0.5013056,17.049656,398.88008,363.489,14.343,13.081,15.758,2.26306,100.004,61.2689,20.8575,12.398,192.66826,0.62009178,0.93977614,794.86732,0.0082762942,311893.51
2012-08-05,218,16.101,209.937,365.099,4.118,93.847,15.22,1.673,0.29785701,12.363938,396.10735,376.107,14.633,12.891,15.816,2.45791,100.968,39.2186,20.5945,13.2855,166.56471,0.72024002,0.94438198,491.95331,0.0094447735,314309.19
2012-08-06,219,13.478,188.396,349.058,2.735,94.021,0.925,3.15,0.76813382,11.573587,381.78337,376.251,14.155,14.219,17.94,0.501493,149.921,-6.82863,15.9605,11.566,144.09704,1.0477218,0.94212326,369.72052,0.0084487152,309182.93
2012-08-07,220,12.206,198.412,334.218,3.218,94.804,0,2.648,0.70501464,12.615327,376.56944,368.797,13.287,14.179,17.57,-0.362306,101.285,61.1209,15.1205,10.085,143.44524,0.62365345,0.94021946,480.55811,0.0072413939,304886.26
2012-08-08,221,13.639,173.658,346.156,3.081,95.208,0.015,1.935,0.45091962,10.718259,382.03754,373.83,13.534,13.781,16.974,1.15171,80.7164,41.5182,16.5355,9.933,127.0582,0.66034003,0.94186747,417.06003,0.0082219019,308777.7
2012-08-09,222,14.528,252.283,343.56,3.654,95.236,0.18,1.68,0.38215398,16.175076,388.24569,370.321,13.843,13.71,16.878,1.89529,82.374,65.4512,17.859,10.915,191.42224,0.55723923,0.93974822,476.07852,0.0084523525,310247.27
2012-08-10,223,12.536,317.487,303.814,4.141,95.292,0,1.633,0.35919853,20.494236,377.57598,376.779,12.922,13.395,16.454,-0.365396,47.6832,69.2647,17.514,8.209,223.23079,0.40773028,0.9393628,626.97578,0.0068015816,304118.38
2012-08-11,224,13.804,323.875,309.171,5.181,94.911,0.01,2.722,0.41710887,20.902969,386.2566,364.81,12.803,13.012,15.959,0.528785,58.1179,75.6981,18.6605,9.024,225.88643,0.43431204,0.93937267,748.14856,0.0069701027,305814.03
